1	3	n/a
1	6	n/a
1	7	n/a
1	8	n/a
1	10	n/a
1	14	n/a
1	17	n/a
1	19	n/a
1	21	n/a
1	23	n/a
1	24	n/a
1	26	n/a
1	27	n/a
1	28	n/a
1	29	n/a
1	30	n/a
1	33	n/a
1	34	n/a
1	36	n/a
1	38	n/a
1	73	n/a
1	77	n/a
2	3	n/a
2	9	n/a
2	11	n/a
2	13	n/a
2	15	n/a
2	16	n/a
2	17	n/a
2	18	n/a
2	19	n/a
2	22	n/a
2	23	n/a
2	24	n/a
2	25	n/a
2	26	n/a
2	27	n/a
2	28	n/a
2	31	n/a
2	34	n/a
2	36	n/a
2	37	n/a
2	38	n/a
2	39	n/a
2	42	n/a
2	43	n/a
2	44	n/a
2	45	n/a
2	49	n/a
2	51	n/a
2	52	n/a
2	60	n/a
2	62	n/a
2	66	n/a
2	68	n/a
2	71	n/a
2	72	n/a
2	74	n/a
2	75	n/a
2	76	n/a
2	80	n/a
3	6	n/a
3	7	n/a
3	8	n/a
3	10	n/a
3	14	n/a
3	17	n/a
3	18	n/a
3	19	n/a
3	21	n/a
3	22	0.239
3	23	n/a
3	24	0.032
3	26	0.054
3	27	0.163
3	28	n/a
3	29	n/a
3	30	n/a
3	33	n/a
3	34	0.16
3	36	0.058
3	37	0.106
3	38	0.127
3	39	0.112
3	40	0.14
3	43	0.063
3	44	0.023
3	45	0.071
3	46	0.002
3	51	0.056
3	52	n/a
3	65	n/a
3	66	n/a
3	68	n/a
3	71	0.128
3	72	n/a
3	75	0.03
3	76	0.068
4	5	n/a
4	6	n/a
4	7	n/a
4	8	n/a
4	9	n/a
4	10	n/a
4	12	n/a
4	14	n/a
4	15	n/a
4	20	n/a
4	24	n/a
4	28	n/a
4	29	n/a
4	34	n/a
4	36	n/a
4	38	n/a
4	40	n/a
4	41	n/a
4	47	n/a
4	53	n/a
4	58	n/a
4	59	n/a
4	61	n/a
4	69	n/a
4	73	n/a
4	77	n/a
5	6	n/a
5	7	n/a
5	8	n/a
5	9	n/a
5	10	n/a
5	12	n/a
5	15	n/a
5	20	n/a
5	24	n/a
5	27	n/a
5	28	n/a
5	29	n/a
5	32	n/a
5	34	n/a
5	35	n/a
5	36	n/a
5	40	n/a
5	41	n/a
5	47	n/a
5	84	n/a
6	7	n/a
6	8	n/a
6	9	n/a
6	10	n/a
6	12	n/a
6	13	n/a
6	14	n/a
6	15	n/a
6	17	n/a
6	20	n/a
6	23	n/a
6	24	n/a
6	26	n/a
6	28	n/a
6	29	n/a
6	30	n/a
6	32	n/a
6	34	n/a
6	36	n/a
6	38	n/a
6	39	n/a
6	40	n/a
6	41	n/a
6	42	n/a
6	47	n/a
6	58	n/a
6	59	n/a
6	73	n/a
6	77	n/a
7	8	n/a
7	9	n/a
7	10	n/a
7	12	n/a
7	14	n/a
7	15	n/a
7	17	n/a
7	19	n/a
7	20	n/a
7	21	n/a
7	23	n/a
7	24	n/a
7	26	n/a
7	27	n/a
7	28	n/a
7	29	n/a
7	30	n/a
7	32	n/a
7	33	n/a
7	34	n/a
7	36	n/a
7	37	n/a
7	38	n/a
7	39	n/a
7	40	n/a
7	41	n/a
7	43	n/a
7	45	n/a
7	47	n/a
7	58	n/a
7	73	n/a
7	77	n/a
8	9	n/a
8	10	n/a
8	12	n/a
8	13	n/a
8	14	n/a
8	15	n/a
8	17	n/a
8	18	n/a
8	19	n/a
8	20	n/a
8	21	n/a
8	23	n/a
8	24	n/a
8	26	n/a
8	27	n/a
8	28	n/a
8	29	n/a
8	30	n/a
8	32	n/a
8	33	n/a
8	34	n/a
8	36	n/a
8	38	n/a
8	39	n/a
8	40	n/a
8	41	n/a
8	42	n/a
8	43	n/a
8	56	n/a
8	58	n/a
8	73	n/a
8	77	n/a
9	10	n/a
9	12	n/a
9	13	0.077
9	14	n/a
9	15	n/a
9	16	n/a
9	17	n/a
9	20	n/a
9	22	0.117
9	24	0.048
9	25	0.005
9	26	0.16
9	27	0.029
9	28	n/a
9	29	n/a
9	30	n/a
9	31	n/a
9	33	n/a
9	34	0.18
9	36	0.077
9	37	0.145
9	38	0.05
9	39	0.115
9	40	0.104
9	41	n/a
9	42	0.007
9	43	0.075
9	45	0.037
9	47	n/a
9	49	0.069
9	53	n/a
9	56	n/a
9	58	n/a
9	59	n/a
9	61	n/a
9	62	0.058
9	64	n/a
9	65	n/a
9	69	n/a
9	70	n/a
9	71	0.003
9	72	n/a
9	73	0.008
9	75	0.202
9	76	0.086
9	77	0.017
9	78	n/a
9	79	n/a
9	80	0.055
9	83	n/a
10	12	n/a
10	13	n/a
10	14	n/a
10	15	n/a
10	20	n/a
10	24	n/a
10	28	n/a
10	29	n/a
10	30	n/a
10	32	n/a
10	33	n/a
10	34	n/a
10	36	n/a
10	38	n/a
10	39	n/a
10	40	n/a
10	41	n/a
10	43	n/a
10	47	n/a
10	53	n/a
10	55	n/a
10	57	n/a
10	58	n/a
10	59	n/a
10	61	n/a
10	64	n/a
10	69	n/a
10	73	n/a
10	77	n/a
11	13	n/a
11	14	n/a
11	17	n/a
11	18	n/a
11	19	n/a
11	23	n/a
11	25	n/a
